,adjective,type,count,source,Lead_Bi,Lead_Tri,COCA_Bigram,COCA_Trigram,Cos_AvgDist_TOT,prop2,penalr2,tfidf,tfidf_z,Lead_gram_meanz2,COCA_gram_meanz2,Cos_AvgDist_TOT_z2,Cos_Rank4,COCA_Rank4,Lead_Rank4,tfidf_Rank4,Avg_Rank_OptC2
2328,fundamental,lemma,99,2,3,0,176,0,0.210541067,17.14001454,1.234011186,122.1671074,0.466955226,-0.08781027,0.237596565,1.183528928,2395,2410,2140.5,2328,2318.375
2392,online,lemma,119,5,4,0,164,0,0.197660887,25.10887794,1.399827306,166.5794494,0.778820918,-0.065517849,0.207346132,0.987795719,2262,2396.5,2220,2392,2317.625
2413,unique,lemma,178,4,7,0,302,0,0.181034515,10.64456608,1.027127962,182.8287773,0.892924513,0.001359413,0.555226108,0.73513364,2044,2475,2334.5,2413,2316.625
2614,supervisory,lemma,759,5,129,0,25,0,0.190541641,344.2390511,2.536860136,1925.476843,13.12988659,2.721034744,-0.143054713,0.879608348,2170,1885.5,2592.5,2614,2315.5
2477,integrated,lemma,151,5,3,0,114,0,0.198638098,48.63186388,1.686920915,254.7250581,1.397783802,-0.08781027,0.081302663,1.002645874,2278,2345.5,2140.5,2477,2310.25
2380,daily,lemma,161,5,6,0,93,0,0.196428012,9.896804994,0.995495013,160.2746971,0.734548632,-0.020933007,0.028364406,0.969060374,2246,2306.5,2306.5,2380,2309.75
2064,contemporary,lemma,41,2,8,1,101,0,0.200995888,17.90631229,1.253006154,51.37325233,-0.030162773,0.875525422,0.048531361,1.038475946,2309,2326.5,2518,2064,2304.375
2139,single,lemma,99,3,17,0,812,0,0.181561023,4.499964218,0.65320906,64.66769699,0.063191484,0.224283621,1.840869497,0.743134705,2053,2564,2449,2139,2301.25
2433,inherent,lemma,122,2,192,0,38,0,0.188304701,41.5696342,1.618776203,197.4906967,0.995881247,4.125457251,-0.110283411,0.845614768,2129,2033,2605,2433,2300
2293,visual,lemma,77,6,6,0,461,0,0.184484461,23.621713,1.373311389,105.7449769,0.351638203,-0.020933007,0.956044341,0.787560624,2084,2509,2306.5,2293,2298.125
2454,temporary,lemma,166,4,11,0,51,0,0.193028386,23.13218884,1.364216729,226.459977,1.199304985,0.090529096,-0.077512109,0.917398083,2206,2133,2397,2454,2297.5
2055,challenging,lemma,35,3,7,0,130,0,0.214556282,28.09277736,1.448594677,50.70081371,-0.034884671,0.001359413,0.121636573,1.244545998,2428,2366,2334.5,2055,2295.875
2327,adequate,lemma,87,4,2,0,224,0,0.211170996,25.20954163,1.401564949,121.9361506,0.465333436,-0.11010269,0.358598296,1.193101621,2399,2445,2009,2327,2295
2550,disciplinary,lemma,200,4,5,0,53,0,0.193881267,133.7893617,2.126421582,425.2843164,2.595459463,-0.043225428,-0.07247037,0.930358855,2215,2145,2268,2550,2294.5
2410,able,lemma,381,3,85,0,15,0,0.232849435,2.984952055,0.47493736,180.9511341,0.879739609,1.740168232,-0.168263407,1.522537262,2541,1658,2569,2410,2294.5
2471,collaborative,lemma,129,3,15,1,90,0,0.169926323,86.73241379,1.938181433,250.0254049,1.364782601,1.031572367,0.020801798,0.566328383,1877,2294,2533.5,2471,2293.875
2449,proper,lemma,193,5,6,0,192,0,0.177193601,13.84739044,1.141367938,220.284012,1.155937049,-0.020933007,0.277930475,0.676765326,1988,2422,2306.5,2449,2291.375
2161,congressional,lemma,52,2,4,0,85,0,0.224432886,19.79880353,1.296638946,67.42522519,0.082554985,-0.065517849,0.008197451,1.394635473,2501,2280.5,2220,2161,2290.625
2610,specialized,lemma,649,6,27,0,49,0,0.174792973,52.48831386,1.720062622,1116.320641,7.447951179,0.447207828,-0.082553847,0.640284269,1952,2121.5,2477.5,2610,2290.25
1801,whole,lemma,48,4,7,0,3282,0,0.212367589,3.615305008,0.558144943,26.79095725,-0.202780881,0.001359413,8.067416888,1.211285602,2407,2608,2334.5,1801,2287.625
2460,innovative,lemma,149,5,29,1,41,0,0.183034107,35.47254607,1.549892361,230.9339619,1.230721531,1.343666258,-0.102720802,0.765520369,2070,2061,2555,2460,2286.5
2357,virtual,lemma,91,3,174,27,68,0,0.174785349,40.03459253,1.602435413,145.8216225,0.633058418,26.72478055,-0.034657329,0.64016841,1950,2221.5,2614,2357,2285.625
2347,competent,lemma,79,3,23,0,26,0,0.213749169,58.62119329,1.768054655,139.6763177,0.589905779,0.358038145,-0.140533843,1.232280733,2423,1901.5,2467.5,2347,2284.75
2291,interactive,lemma,60,2,5,1,41,0,0.197753787,55.54858657,1.744673013,104.6803808,0.344162555,0.80864816,-0.102720802,0.989207477,2267,2061,2515.5,2291,2283.625
2265,separate,lemma,89,3,5,0,66,0,0.209821382,11.85017903,1.073724912,95.56151714,0.280129438,-0.043225428,-0.039699068,1.172592263,2391,2209.5,2268,2265,2283.375
2261,collective,lemma,63,3,14,0,49,0,0.2018785,30.92001311,1.490239669,93.88509917,0.268357547,0.157406359,-0.082553847,1.051888536,2314,2121.5,2429.5,2261,2281.5
2367,likely,lemma,131,4,3,0,58,0,0.215847017,14.50876788,1.161630533,152.1735998,0.67766232,-0.08781027,-0.059866023,1.264160617,2443,2174,2140.5,2367,2281.125
2158,western,lemma,69,3,29,1,827,1,0.166800165,9.398316062,0.973050046,67.14045318,0.080555302,1.343666258,3.323850084,0.518821841,1814,2592,2555,2158,2279.75
2524,structural,lemma,218,4,16,0,30,0,0.192462423,40.82298204,1.610904726,351.1772302,2.075075789,0.2019912,-0.130450366,0.908797448,2195,1948,2444,2524,2277.75
2211,ideal,lemma,61,3,10,0,102,0,0.191895019,19.94533728,1.299841385,79.29032447,0.165872307,0.068236676,0.05105223,0.900174903,2186,2330,2382.5,2211,2277.375
2107,shared,lemma,38,2,9,0,123,0,0.198032128,33.4414111,1.524284595,57.9228146,0.015828582,0.045944255,0.103990487,0.993437267,2270,2358.5,2369,2107,2276.125
2487,efficient,lemma,201,5,2,0,98,0,0.19833924,22.55146444,1.353174749,271.9881246,1.51900592,-0.11010269,0.040968753,0.998104288,2272,2321.5,2009,2487,2272.375
2423,informal,lemma,116,3,23,1,71,0,0.17054926,43.72809458,1.640760554,190.3282242,0.945586006,1.209911733,-0.027094721,0.575794829,1887,2233.5,2545,2423,2272.125
2389,subsequent,lemma,122,3,10,0,42,0,0.195965813,22.93531915,1.360504788,165.9815841,0.774622678,0.068236676,-0.100199933,0.962036592,2239,2070.5,2382.5,2389,2270.25
2366,supportive,lemma,96,5,49,0,162,0,0.165482802,37.92581423,1.578934913,151.5777517,0.673478245,0.937641085,0.202304394,0.498802577,1793,2394.5,2524.5,2366,2269.5
2434,demographic,lemma,119,4,12,0,148,0,0.16832471,50.27798507,1.701377865,202.4639659,1.030803792,0.112821517,0.167012222,0.541989533,1850,2382,2410.5,2434,2269.125
2026,eastern,lemma,43,3,11,0,670,0,0.185161941,12.12592402,1.083714843,46.59973824,-0.063682628,0.090529096,1.482906043,0.797855929,2091,2546,2397,2026,2265
2523,assigned,lemma,148,5,32,0,12,0,0.229816948,218.589803,2.339629899,346.265225,2.040583442,0.558669932,-0.175826015,1.47645418,2526,1527.5,2483.5,2523,2265
2135,late,lemma,74,3,8,0,80,0,0.199730786,7.20185541,0.857444398,63.45088545,0.054646972,0.023651834,-0.004406896,1.019250866,2293,2262,2354,2135,2261
2525,advanced,lemma,264,6,6,0,18,0,0.221128147,21.58633711,1.334178955,352.2232441,2.082420951,-0.020933007,-0.160700798,1.344415126,2477,1734.5,2306.5,2525,2260.75
2384,safe,lemma,138,5,3,0,67,0,0.200283399,15.21805421,1.182359127,163.1655595,0.754848412,-0.08781027,-0.037178198,1.027648629,2301,2215,2140.5,2384,2260.125
2140,considerable,lemma,50,3,3,0,382,0,0.197630741,19.75733138,1.295728284,64.7864142,0.064025122,-0.08781027,0.756895659,0.987337611,2261,2495,2140.5,2140,2259.125
2249,close,lemma,84,4,4,0,47,0,0.215713279,11.6064192,1.064698252,89.43465318,0.237106292,-0.065517849,-0.087595586,1.262128272,2442,2106.5,2220,2249,2254.375
2373,secondary,lemma,105,5,9,0,162,0,0.169964032,31.2840796,1.495323382,157.0089551,0.711616428,0.045944255,0.202304394,0.566901435,1878,2394.5,2369,2373,2253.625
1917,happy,lemma,29,2,5,0,207,0,0.20942641,15.49132268,1.1900885,34.5125665,-0.148559354,-0.043225428,0.315743516,1.166590074,2387,2438.5,2268,1917,2252.625
1850,elite,lemma,13,3,4,0,253,0,0.222355409,192.4928571,2.284414619,29.69739004,-0.182371764,-0.065517849,0.431703508,1.363065157,2483,2456.5,2220,1850,2252.375
2276,past,lemma,156,4,4,0,262,0,0.181501078,4.393074218,0.64276854,100.2718923,0.313205928,-0.065517849,0.454391333,0.74222375,2050,2460.5,2220,2276,2251.625
2233,normal,lemma,89,4,7,0,46,0,0.204252402,8.812210959,0.945084885,84.1125548,0.19973425,0.001359413,-0.090116455,1.087963449,2334,2098.5,2334.5,2233,2250
2308,stressful,lemma,57,2,49,0,153,0,0.164694903,91.13188406,1.959670349,111.7012099,0.393463169,0.937641085,0.179616569,0.486829293,1778,2388.5,2524.5,2308,2249.75
2241,moral,lemma,72,2,17,0,174,0,0.17130111,16.1953125,1.209389332,87.07603194,0.220543935,0.224283621,0.232554826,0.587220294,1901,2407.5,2449,2241,2249.625
2280,recent,lemma,177,3,4,0,61,0,0.20077984,3.767209186,0.576019736,101.9554934,0.325028259,-0.065517849,-0.052303415,1.035192777,2307,2190.5,2220,2280,2249.375
2535,psychological,lemma,279,3,67,0,28,0,0.174648873,22.66526493,1.3553608,378.1456631,2.264449477,1.338904658,-0.135492104,0.638094447,1945,1930.5,2553,2535,2240.875
1880,dominant,lemma,22,1,3,0,724,0,0.209523642,26.93745538,1.430356568,31.4678445,-0.169939544,-0.08781027,1.61903299,1.168067671,2388,2553,2140.5,1880,2240.375
2505,valuable,lemma,246,3,10,0,40,0,0.179518785,16.97803978,1.229887547,302.5523365,1.733629348,0.068236676,-0.105241672,0.712099902,2018,2049.5,2382.5,2505,2238.75
2475,constructive,lemma,133,2,2,1,18,0,0.195973559,80.68562874,1.906796188,253.6038929,1.389910923,0.741770898,-0.160700798,0.962154293,2240,1734.5,2503.5,2475,2238.25
2096,stable,lemma,42,3,5,0,154,0,0.192503808,21.87926235,1.340032676,56.28137239,0.004302292,-0.043225428,0.182137439,0.909426358,2196,2390,2268,2096,2237.5
2559,comprehensive,lemma,362,4,6,0,31,0,0.187820312,22.57575395,1.353642263,490.0184992,3.05002614,-0.020933007,-0.127929496,0.838253759,2121,1962,2306.5,2559,2237.125
2123,busy,lemma,40,3,2,0,140,0,0.215272251,34.63245823,1.539483319,61.57933277,0.041504836,-0.11010269,0.146845267,1.255426198,2437,2375,2009,2123,2236
1953,unusual,lemma,35,4,5,0,214,0,0.19791555,12.7539044,1.105643157,38.69751051,-0.119172467,-0.043225428,0.333389602,0.991665704,2269,2443,2268,1953,2233.25
1959,young,lemma,47,3,14,0,151,0,0.18862897,6.776050958,0.830976663,39.05590318,-0.116655816,0.157406359,0.17457483,0.850542513,2136,2385.5,2429.5,1959,2227.5
2305,experienced,lemma,72,4,14,0,38,0,0.188005359,34.32368996,1.53559397,110.5627659,0.385468958,0.157406359,-0.110283411,0.841065826,2124,2033,2429.5,2305,2222.875
2412,relative,lemma,130,4,11,0,21,0,0.198143824,24.8541502,1.395398919,181.4018594,0.882904624,0.090529096,-0.15313819,0.99513466,2271,1810.5,2397,2412,2222.625
2223,poor,lemma,67,3,5,0,282,0,0.17310245,16.55053518,1.218812042,81.6604068,0.182515144,-0.043225428,0.50480872,0.614594295,1926,2467,2268,2223,2221
2514,written,lemma,215,6,3,0,95,0,0.172459286,32.80747826,1.51597285,325.9341627,1.897817704,-0.08781027,0.033406145,0.604820467,1914,2312.5,2140.5,2514,2220.25
2474,dependent,lemma,179,3,6,0,20,0,0.200798705,25.73925501,1.410595973,252.4966791,1.382136012,-0.020933007,-0.15565906,1.035479458,2308,1788.5,2306.5,2474,2219.25
2226,retail,lemma,54,5,15,0,79,0,0.174784916,33.57234383,1.525981662,82.40300977,0.187729739,0.179698779,-0.006927766,0.640161819,1949,2258.5,2437.5,2226,2217.75
1813,extra,lemma,28,4,6,0,792,0,0.191733043,9.310646069,0.968979818,27.1314349,-0.20039003,-0.020933007,1.790452109,0.897713451,2183,2562,2306.5,1813,2216.125
2426,nonprofit,lemma,122,3,22,0,22,0,0.188611035,37.93344058,1.579022235,192.6407127,0.961824416,0.335745725,-0.150617321,0.850269968,2135,1833,2464.5,2426,2214.625
1984,junior,lemma,31,4,12,0,128,0,0.185928644,21.70555747,1.336570944,41.43369928,-0.099958813,0.112821517,0.116594834,0.809507101,2101,2362,2410.5,1984,2214.375
2147,governmental,lemma,36,3,5,0,38,0,0.21252981,68.12676056,1.833317739,65.99943859,0.07254304,-0.043225428,-0.110283411,1.213750799,2409,2033,2268,2147,2214.25
2411,acceptable,lemma,129,4,5,0,23,0,0.202464967,25.32460733,1.40354272,181.0570109,0.880483081,-0.043225428,-0.148096451,1.060800757,2317,1854.5,2268,2411,2212.625
2252,simple,lemma,79,3,6,0,91,1,0.162396459,14.17693329,1.151582296,90.97500137,0.247922694,-0.020933007,1.468490213,0.451901077,1741,2545,2306.5,2252,2211.125
2409,ongoing,lemma,137,4,1,0,59,0,0.228720596,20.27111541,1.306877646,179.0422375,0.866335241,-0.132395111,-0.057345153,1.459793507,2522,2179.5,1731.5,2409,2210.5
2089,digital,lemma,38,5,2,0,166,0,0.203505522,28.16828431,1.449760395,55.09089503,-0.004057299,-0.11010269,0.212387871,1.076613515,2328,2400,2009,2089,2206.5
2517,interdisciplinary,lemma,150,2,71,1,102,0,0.144779491,170.8722826,2.232671621,334.9007432,1.960781481,2.279947929,0.05105223,0.184185438,1398,2330,2580,2517,2206.25
2354,proactive,lemma,66,3,27,0,3,1,0.147247374,156.9409318,2.195736227,144.918591,0.626717285,0.447207828,1.246653707,0.221688534,1455,2525,2477.5,2354,2202.875
1923,historical,lemma,30,2,6,0,1021,0,0.178633659,14.50207565,1.161430166,34.84290498,-0.146239701,-0.020933007,2.367731199,0.698649108,2005,2577,2306.5,1923,2202.875
1941,clean,lemma,25,5,3,0,131,0,0.206960037,30.83409611,1.489031222,37.22578054,-0.129507029,-0.08781027,0.124157443,1.129109931,2360,2368,2140.5,1941,2202.375
2361,selected,lemma,90,2,5,0,74,0,0.17280052,43.02988139,1.633770149,147.0393134,0.641609104,-0.043225428,-0.019532113,0.610006018,1920,2243,2268,2361,2198
2608,equivalent,lemma,567,2,58,0,20,0,0.16821763,49.74762658,1.696772366,962.0699314,6.364794961,1.138272871,-0.15565906,0.540362297,1845,1788.5,2541.5,2608,2195.75
2310,typical,lemma,106,4,10,0,45,0,0.178313358,11.36061427,1.055401814,111.8725923,0.394666626,0.068236676,-0.092637325,0.693781674,2001,2089,2382.5,2310,2195.625
2077,productive,lemma,35,3,2,0,107,0,0.206855924,32.390625,1.510419328,52.86467648,-0.019689918,-0.11010269,0.063656577,1.127527781,2359,2335.5,2009,2077,2195.125
1622,right,lemma,40,3,7,0,199,0,0.209222978,2.966411397,0.472231381,18.88925524,-0.258267029,0.001359413,0.295576561,1.163498627,2383,2433,2334.5,1622,2193.125
2149,fair,lemma,47,4,1,0,335,0,0.212362656,25.73808441,1.410576221,66.29708238,0.07463311,-0.132395111,0.638414798,1.211210637,2406,2483,1731.5,2149,2192.375
2124,marine,lemma,41,4,4,0,188,0,0.178692141,31.76877737,1.502000501,61.58202055,0.041523709,-0.065517849,0.267846998,0.699537829,2007,2418,2220,2124,2192.25
2144,interested,lemma,72,3,4,0,44,0,0.202045653,8.121711801,0.909647574,65.49462536,0.068998217,-0.065517849,-0.095158194,1.054428659,2316,2081,2220,2144,2190.25
2311,distinct,lemma,81,2,2,0,78,0,0.191289685,24.2690081,1.385052027,112.1892142,0.39688996,-0.11010269,-0.009448635,0.890975977,2176,2255,2009,2311,2187.75
2333,experimental,lemma,80,3,13,1,33,0,0.171723486,38.50642988,1.585533255,126.8426604,0.499787194,0.986987526,-0.122887758,0.593638904,1905,1981,2529,2333,2187
2330,regular,lemma,131,4,1,0,227,0,0.195684028,8.725796753,0.940805093,123.2454672,0.474527523,-0.132395111,0.366160904,0.957754449,2236,2446.5,1731.5,2330,2186
2578,subject,lemma,234,4,8,0,10,0,0.208930086,453.46875,2.656547364,621.6320831,3.974223324,0.023651834,-0.180867754,1.159047714,2379,1429,2354,2578,2185
2544,hierarchical,lemma,192,2,18,0,168,0,0.141175616,142.4796073,2.153752709,413.5205202,2.512853497,0.246576042,0.21742961,0.129419267,1330,2403.5,2454,2544,2182.875
1960,original,lemma,44,4,2,0,260,0,0.199740157,7.767561558,0.890284704,39.17252696,-0.115836878,-0.11010269,0.449349594,1.01939327,2294,2458,2009,1960,2180.25
2146,controversial,lemma,50,3,3,0,46,0,0.204410361,20.73455705,1.316694762,65.8347381,0.071386505,-0.08781027,-0.090116455,1.090363864,2335,2098.5,2140.5,2146,2180
2321,light,lemma,83,4,2,0,62,0,0.192367806,25.30988372,1.40329015,116.4730824,0.426971498,-0.11010269,-0.049782545,0.907359599,2193,2195,2009,2321,2179.5
2260,cooperative,lemma,56,3,2,0,47,0,0.204926814,47.46930045,1.676412832,93.87911857,0.268315551,-0.11010269,-0.087595586,1.098212128,2342,2106.5,2009,2260,2179.375
1753,athletic,lemma,16,4,5,0,1114,0,0.186635057,32.78467153,1.515670837,24.25073339,-0.22061846,-0.043225428,2.602172052,0.820242082,2108,2580,2268,1753,2177.25
2152,natural,lemma,84,5,8,0,951,0,0.156358931,6.173479072,0.79052998,66.40451834,0.075387531,0.023651834,2.191270342,0.360151993,1626,2573.5,2354,2152,2176.375
2339,accurate,lemma,104,5,1,0,56,0,0.219318594,18.98198833,1.278341702,132.947537,0.542655944,-0.132395111,-0.064907762,1.316916314,2469,2163,1731.5,2339,2175.625
2387,heavy,lemma,128,4,1,0,118,0,0.194091505,19.37980275,1.287349353,164.7807171,0.76619013,-0.132395111,0.091386141,0.933553732,2217,2351,1731.5,2387,2171.625
2193,institutional,lemma,48,4,7,0,87,0,0.168580607,35.19458955,1.546475905,74.23084343,0.130344378,0.001359413,0.013239189,0.545878266,1855,2286.5,2334.5,2193,2167.25
2251,biological,lemma,63,5,2,0,45,0,0.200386612,27.53108581,1.43982334,90.70887043,0.246053909,-0.11010269,-0.092637325,1.029217099,2304,2089,2009,2251,2163.25
2574,theoretical,lemma,358,3,5,0,49,0,0.158880459,40.03459253,1.602435413,573.6718777,3.637444358,-0.043225428,-0.082553847,0.398470296,1680,2121.5,2268,2574,2160.875
2404,routine,lemma,82,4,6,0,39,0,0.170758605,142.2647059,2.15309717,176.553968,0.848862488,-0.020933007,-0.107762541,0.578976136,1891,2040,2306.5,2404,2160.375
2242,dual,lemma,49,2,2,0,52,0,0.196269472,61.48728814,1.788785339,87.65048162,0.22457775,-0.11010269,-0.074991239,0.96665113,2242,2137.5,2009,2242,2157.625
2129,numerous,lemma,54,3,4,0,40,0,0.195346919,14.259808,1.154113678,62.32213861,0.046720856,-0.065517849,-0.105241672,0.952631584,2231,2049.5,2220,2129,2157.375
2556,multiple,lemma,408,4,28,0,18,0,0.168679176,13.65197568,1.135195506,463.1597665,2.861422772,0.469500249,-0.160700798,0.547376157,1857,1734.5,2480,2556,2156.875
2425,superior,lemma,135,3,9,0,30,0,0.170105414,26.58816068,1.424688295,192.3329198,0.959663078,0.045944255,-0.130450366,0.569049939,1880,1948,2369,2425,2155.5
1710,black,lemma,21,3,7,0,483,0,0.182946365,11.48161899,1.060003131,22.26006575,-0.234597028,0.001359413,1.011503468,0.764187008,2066,2511,2334.5,1710,2155.375
2068,criminal,lemma,41,6,1,0,71,0,0.246577416,18.4203691,1.265298328,51.87723146,-0.026623806,-0.132395111,-0.027094721,1.731154046,2587,2233.5,1731.5,2068,2155
2334,clerical,lemma,56,7,7,0,39,0,0.171981557,197.9464848,2.296547794,128.6066765,0.512174203,0.001359413,-0.107762541,0.597560673,1909,2040,2334.5,2334,2154.375
2000,modern,lemma,47,2,8,0,293,0,0.165239326,8.397195638,0.924134271,43.43431076,-0.085910418,0.023651834,0.532538284,0.495102602,1792,2471,2354,2000,2154.25
1970,organized,lemma,24,4,2,0,114,0,0.199594608,47.11363636,1.673146626,40.15551901,-0.108934258,-0.11010269,0.081302663,1.017181442,2289,2345.5,2009,1970,2153.375
2348,short,lemma,130,4,4,0,54,0,0.170740382,12.05360908,1.081117102,140.5452233,0.596007278,-0.065517849,-0.0699495,0.578699213,1890,2152.5,2220,2348,2152.625
2593,preferred,lemma,413,3,13,0,42,0,0.150679523,59.15428034,1.771986175,731.8302903,4.74804066,0.135113938,-0.100199933,0.273845065,1524,2070.5,2421.5,2593,2152.25
2386,intensive,lemma,99,2,3,0,30,0,0.188534171,45.92088608,1.662010259,164.5390157,0.764492891,-0.08781027,-0.130450366,0.8491019,2132,1948,2140.5,2386,2151.625
2250,weak,lemma,57,1,3,0,51,0,0.184066413,37.32794671,1.572034101,89.60594378,0.238309103,-0.08781027,-0.077512109,0.781207773,2080,2133,2140.5,2250,2150.875
2498,wide,lemma,236,5,7,0,38,0,0.161616035,17.43841864,1.241507099,292.9956754,1.666521995,0.001359413,-0.110283411,0.440041385,1730,2033,2334.5,2498,2148.875
1925,rich,lemma,27,3,2,0,253,0,0.192956314,20.39310295,1.309483312,35.35604942,-0.142636375,-0.11010269,0.431703508,0.916302841,2202,2456.5,2009,1925,2148.125
1971,bad,lemma,40,4,1,0,341,0,0.211187836,10.15738747,1.006782019,40.27128078,-0.108121374,-0.132395111,0.653540014,1.193357537,2400,2486,1731.5,1971,2147.125
2043,friendly,lemma,28,5,2,0,88,0,0.196348362,53.3895283,1.727456084,48.36877035,-0.051260396,-0.11010269,0.015760059,0.967849984,2244,2290,2009,2043,2146.5
2605,qualified,lemma,498,3,7,0,13,0,0.182542932,63.86018957,1.805230203,899.0046413,5.921947332,0.001359413,-0.173305145,0.75805624,2061,1577.5,2334.5,2605,2144.5
2398,descriptive,lemma,90,2,16,0,82,0,0.147587382,82.3768559,1.915805212,172.4224691,0.819850895,0.2019912,0.000634843,0.226855447,1464,2268.5,2444,2398,2143.625
1962,dedicated,lemma,22,3,2,0,42,0,0.229331755,62.83910726,1.798230007,39.56106014,-0.113108578,-0.11010269,-0.100199933,1.469080963,2524,2070.5,2009,1962,2141.375
1861,interesting,lemma,36,4,1,0,285,0,0.224319756,7.019274419,0.846292221,30.46651997,-0.176970895,-0.132395111,0.512371329,1.392916299,2500,2468,1731.5,1861,2140.125
